"lat","lon","geometry","intersection","maria"
48,-93,c(-93, 48),NA,FALSE
48,-92,c(-92, 48),NA,FALSE
48,-91,c(-91, 48),NA,FALSE
48,-90,c(-90, 48),NA,FALSE
48,-89,c(-89, 48),NA,FALSE
48,-88,c(-88, 48),NA,FALSE
48,-87,c(-87, 48),NA,FALSE
48,-86,c(-86, 48),NA,FALSE
48,-85,c(-85, 48),NA,FALSE
48,-84,c(-84, 48),NA,FALSE
48,-83,c(-83, 48),NA,FALSE
48,-82,c(-82, 48),NA,FALSE
48,-81,c(-81, 48),NA,FALSE
48,-80,c(-80, 48),NA,FALSE
48,-79,c(-79, 48),NA,FALSE
48,-78,c(-78, 48),NA,FALSE
48,-77,c(-77, 48),NA,FALSE
48,-76,c(-76, 48),346,TRUE
48,-75,c(-75, 48),346,TRUE
48,-74,c(-74, 48),346,TRUE
48,-73,c(-73, 48),346,TRUE
48,-72,c(-72, 48),346,TRUE
48,-71,c(-71, 48),346,TRUE
48,-70,c(-70, 48),346,TRUE
48,-69,c(-69, 48),346,TRUE
48,-68,c(-68, 48),346,TRUE
48,-67,c(-67, 48),346,TRUE
48,-66,c(-66, 48),346,TRUE
48,-65,c(-65, 48),346,TRUE
48,-64,c(-64, 48),346,TRUE
48,-63,c(-63, 48),346,TRUE
48,-62,c(-62, 48),346,TRUE
48,-61,c(-61, 48),346,TRUE
48,-60,c(-60, 48),346,TRUE
48,-59,c(-59, 48),346,TRUE
48,-58,c(-58, 48),346,TRUE
48,-57,c(-57, 48),346,TRUE
48,-56,c(-56, 48),346,TRUE
48,-55,c(-55, 48),346,TRUE
48,-54,c(-54, 48),346,TRUE
48,-53,c(-53, 48),346,TRUE
48,-52,c(-52, 48),346,TRUE
48,-51,c(-51, 48),346,TRUE
48,-50,c(-50, 48),346,TRUE
48,-49,c(-49, 48),NA,FALSE
48,-48,c(-48, 48),346,TRUE
48,-47,c(-47, 48),346,TRUE
48,-46,c(-46, 48),346,TRUE
48,-45,c(-45, 48),346,TRUE
48,-44,c(-44, 48),NA,FALSE
48,-43,c(-43, 48),NA,FALSE
48,-42,c(-42, 48),NA,FALSE
48,-41,c(-41, 48),NA,FALSE
48,-40,c(-40, 48),NA,FALSE
48,-39,c(-39, 48),NA,FALSE
48,-38,c(-38, 48),NA,FALSE
48,-37,c(-37, 48),NA,FALSE
48,-36,c(-36, 48),NA,FALSE
48,-35,c(-35, 48),NA,FALSE
48,-34,c(-34, 48),NA,FALSE
48,-33,c(-33, 48),NA,FALSE
48,-32,c(-32, 48),279,TRUE
48,-31,c(-31, 48),NA,FALSE
48,-30,c(-30, 48),279,TRUE
48,-29,c(-29, 48),NA,FALSE
48,-28,c(-28, 48),NA,FALSE
48,-27,c(-27, 48),NA,FALSE
48,-26,c(-26, 48),NA,FALSE
48,-25,c(-25, 48),NA,FALSE
48,-24,c(-24, 48),279,TRUE
48,-23,c(-23, 48),279,TRUE
48,-22,c(-22, 48),279,TRUE
48,-21,c(-21, 48),279,TRUE
48,-20,c(-20, 48),279,TRUE
48,-19,c(-19, 48),279,TRUE
48,-18,c(-18, 48),279,TRUE
48,-17,c(-17, 48),279,TRUE
48,-16,c(-16, 48),279,TRUE
48,-15,c(-15, 48),279,TRUE
48,-14,c(-14, 48),NA,FALSE
48,-13,c(-13, 48),279,TRUE
48,-12,c(-12, 48),279,TRUE
48,-11,c(-11, 48),NA,FALSE
48,-10,c(-10, 48),279,TRUE
48,-9,c(-9, 48),279,TRUE
48,-8,c(-8, 48),279,TRUE
48,-7,c(-7, 48),279,TRUE
48,-6,c(-6, 48),279,TRUE
48,-5,c(-5, 48),279,TRUE
48,-4,c(-4, 48),279,TRUE
48,-3,c(-3, 48),NA,FALSE
48,-2,c(-2, 48),NA,FALSE
48,-1,c(-1, 48),NA,FALSE
48,0,c(0, 48),NA,FALSE
48,1,c(1, 48),254,TRUE
48,2,c(2, 48),NA,FALSE
48,3,c(3, 48),NA,FALSE
48,4,c(4, 48),NA,FALSE
48,5,c(5, 48),NA,FALSE
48,6,c(6, 48),NA,FALSE
48,7,c(7, 48),NA,FALSE
48,8,c(8, 48),NA,FALSE
48,9,c(9, 48),NA,FALSE
48,10,c(10, 48),NA,FALSE
48,11,c(11, 48),NA,FALSE
48,12,c(12, 48),NA,FALSE
48,13,c(13, 48),NA,FALSE
48,14,c(14, 48),NA,FALSE
48,15,c(15, 48),NA,FALSE
48,16,c(16, 48),NA,FALSE
48,17,c(17, 48),NA,FALSE
48,18,c(18, 48),NA,FALSE
48,19,c(19, 48),NA,FALSE
48,20,c(20, 48),NA,FALSE
48,21,c(21, 48),NA,FALSE
48,22,c(22, 48),NA,FALSE
48,23,c(23, 48),NA,FALSE
48,24,c(24, 48),NA,FALSE
48,25,c(25, 48),NA,FALSE
48,26,c(26, 48),NA,FALSE
48,27,c(27, 48),NA,FALSE
48,28,c(28, 48),NA,FALSE
48,29,c(29, 48),NA,FALSE
48,30,c(30, 48),105,TRUE
48,31,c(31, 48),105,TRUE
48,32,c(32, 48),105,TRUE
48,33,c(33, 48),105,TRUE
48,34,c(34, 48),105,TRUE
48,35,c(35, 48),NA,FALSE
48,36,c(36, 48),NA,FALSE
48,37,c(37, 48),NA,FALSE
48,38,c(38, 48),NA,FALSE
48,39,c(39, 48),NA,FALSE
48,40,c(40, 48),NA,FALSE
48,41,c(41, 48),NA,FALSE
48,42,c(42, 48),NA,FALSE
48,43,c(43, 48),NA,FALSE
48,44,c(44, 48),NA,FALSE
48,45,c(45, 48),NA,FALSE
48,46,c(46, 48),NA,FALSE
48,47,c(47, 48),NA,FALSE
48,48,c(48, 48),NA,FALSE
48,49,c(49, 48),NA,FALSE
48,50,c(50, 48),NA,FALSE
48,51,c(51, 48),NA,FALSE
48,52,c(52, 48),NA,FALSE
48,53,c(53, 48),116,TRUE
48,54,c(54, 48),116,TRUE
48,55,c(55, 48),116,TRUE
48,56,c(56, 48),116,TRUE
48,57,c(57, 48),116,TRUE
48,58,c(58, 48),NA,FALSE
48,59,c(59, 48),NA,FALSE
48,60,c(60, 48),NA,FALSE
48,61,c(61, 48),NA,FALSE
48,62,c(62, 48),16,TRUE
48,63,c(63, 48),NA,FALSE
48,64,c(64, 48),NA,FALSE
48,65,c(65, 48),NA,FALSE
48,66,c(66, 48),NA,FALSE
48,67,c(67, 48),NA,FALSE
48,68,c(68, 48),NA,FALSE
48,69,c(69, 48),NA,FALSE
48,70,c(70, 48),NA,FALSE
48,71,c(71, 48),NA,FALSE
48,72,c(72, 48),NA,FALSE
48,73,c(73, 48),NA,FALSE
48,74,c(74, 48),NA,FALSE
48,75,c(75, 48),NA,FALSE
48,76,c(76, 48),NA,FALSE
48,77,c(77, 48),NA,FALSE
48,78,c(78, 48),NA,FALSE
48,79,c(79, 48),NA,FALSE
48,80,c(80, 48),NA,FALSE
48,81,c(81, 48),NA,FALSE
48,82,c(82, 48),NA,FALSE
48,83,c(83, 48),NA,FALSE
48,84,c(84, 48),NA,FALSE
48,85,c(85, 48),NA,FALSE
48,86,c(86, 48),NA,FALSE
48,87,c(87, 48),NA,FALSE
48,88,c(88, 48),NA,FALSE
48,89,c(89, 48),NA,FALSE
48,90,c(90, 48),NA,FALSE
48,91,c(91, 48),NA,FALSE
48,92,c(92, 48),NA,FALSE
48,93,c(93, 48),NA,FALSE
48,94,c(94, 48),NA,FALSE
48,95,c(95, 48),NA,FALSE
48,96,c(96, 48),NA,FALSE
48,97,c(97, 48),NA,FALSE
48,98,c(98, 48),NA,FALSE
48,99,c(99, 48),NA,FALSE
48,100,c(100, 48),NA,FALSE
48,101,c(101, 48),NA,FALSE
48,102,c(102, 48),NA,FALSE
48,103,c(103, 48),NA,FALSE
48,104,c(104, 48),NA,FALSE
48,105,c(105, 48),NA,FALSE
48,106,c(106, 48),NA,FALSE
48,107,c(107, 48),NA,FALSE
48,108,c(108, 48),NA,FALSE
48,109,c(109, 48),NA,FALSE
48,110,c(110, 48),NA,FALSE
48,111,c(111, 48),NA,FALSE
48,112,c(112, 48),NA,FALSE
48,113,c(113, 48),NA,FALSE
48,114,c(114, 48),NA,FALSE
48,115,c(115, 48),NA,FALSE
48,116,c(116, 48),NA,FALSE
48,117,c(117, 48),NA,FALSE
48,118,c(118, 48),NA,FALSE
48,119,c(119, 48),NA,FALSE
48,120,c(120, 48),NA,FALSE
48,121,c(121, 48),NA,FALSE
48,122,c(122, 48),NA,FALSE
48,123,c(123, 48),NA,FALSE
48,124,c(124, 48),NA,FALSE
48,125,c(125, 48),NA,FALSE
48,126,c(126, 48),NA,FALSE
48,127,c(127, 48),NA,FALSE
48,128,c(128, 48),NA,FALSE
48,129,c(129, 48),NA,FALSE
48,130,c(130, 48),NA,FALSE
48,131,c(131, 48),NA,FALSE
48,132,c(132, 48),NA,FALSE
48,133,c(133, 48),NA,FALSE
48,134,c(134, 48),NA,FALSE
48,135,c(135, 48),NA,FALSE
48,136,c(136, 48),NA,FALSE
48,137,c(137, 48),NA,FALSE
48,138,c(138, 48),NA,FALSE
48,139,c(139, 48),NA,FALSE
48,140,c(140, 48),NA,FALSE
48,141,c(141, 48),NA,FALSE
48,142,c(142, 48),NA,FALSE
48,143,c(143, 48),NA,FALSE
48,144,c(144, 48),NA,FALSE
48,145,c(145, 48),NA,FALSE
48,146,c(146, 48),NA,FALSE
48,147,c(147, 48),NA,FALSE
48,148,c(148, 48),NA,FALSE
48,149,c(149, 48),NA,FALSE
48,150,c(150, 48),NA,FALSE
48,151,c(151, 48),NA,FALSE
48,152,c(152, 48),NA,FALSE
48,153,c(153, 48),NA,FALSE
48,154,c(154, 48),NA,FALSE
48,155,c(155, 48),NA,FALSE
48,156,c(156, 48),NA,FALSE
48,157,c(157, 48),NA,FALSE
48,158,c(158, 48),NA,FALSE
48,159,c(159, 48),NA,FALSE
48,160,c(160, 48),NA,FALSE
48,161,c(161, 48),NA,FALSE
48,162,c(162, 48),NA,FALSE
48,163,c(163, 48),NA,FALSE
48,164,c(164, 48),NA,FALSE
48,165,c(165, 48),NA,FALSE
48,166,c(166, 48),NA,FALSE
48,167,c(167, 48),NA,FALSE
48,168,c(168, 48),NA,FALSE
48,169,c(169, 48),NA,FALSE
48,170,c(170, 48),NA,FALSE
48,171,c(171, 48),NA,FALSE
48,172,c(172, 48),NA,FALSE
48,173,c(173, 48),NA,FALSE
48,174,c(174, 48),NA,FALSE
48,175,c(175, 48),NA,FALSE
48,176,c(176, 48),NA,FALSE
48,177,c(177, 48),NA,FALSE
48,178,c(178, 48),NA,FALSE
48,179,c(179, 48),NA,FALSE
48,180,c(180, 48),NA,FALSE
49,-180,c(-180, 49),NA,FALSE
49,-179,c(-179, 49),NA,FALSE
49,-178,c(-178, 49),NA,FALSE
49,-177,c(-177, 49),NA,FALSE
49,-176,c(-176, 49),NA,FALSE
49,-175,c(-175, 49),NA,FALSE
49,-174,c(-174, 49),NA,FALSE
49,-173,c(-173, 49),NA,FALSE
49,-172,c(-172, 49),NA,FALSE
49,-171,c(-171, 49),NA,FALSE
49,-170,c(-170, 49),NA,FALSE
49,-169,c(-169, 49),NA,FALSE
49,-168,c(-168, 49),NA,FALSE
49,-167,c(-167, 49),NA,FALSE
49,-166,c(-166, 49),NA,FALSE
49,-165,c(-165, 49),NA,FALSE
49,-164,c(-164, 49),NA,FALSE
49,-163,c(-163, 49),NA,FALSE
49,-162,c(-162, 49),NA,FALSE
49,-161,c(-161, 49),NA,FALSE
49,-160,c(-160, 49),NA,FALSE
49,-159,c(-159, 49),NA,FALSE
49,-158,c(-158, 49),NA,FALSE
49,-157,c(-157, 49),NA,FALSE
49,-156,c(-156, 49),NA,FALSE
49,-155,c(-155, 49),NA,FALSE
49,-154,c(-154, 49),NA,FALSE
49,-153,c(-153, 49),NA,FALSE
49,-152,c(-152, 49),NA,FALSE
49,-151,c(-151, 49),NA,FALSE
49,-150,c(-150, 49),NA,FALSE
49,-149,c(-149, 49),NA,FALSE
49,-148,c(-148, 49),NA,FALSE
49,-147,c(-147, 49),NA,FALSE
49,-146,c(-146, 49),NA,FALSE
49,-145,c(-145, 49),NA,FALSE
49,-144,c(-144, 49),NA,FALSE
49,-143,c(-143, 49),NA,FALSE
49,-142,c(-142, 49),NA,FALSE
49,-141,c(-141, 49),NA,FALSE
49,-140,c(-140, 49),NA,FALSE
49,-139,c(-139, 49),NA,FALSE
49,-138,c(-138, 49),NA,FALSE
49,-137,c(-137, 49),NA,FALSE
49,-136,c(-136, 49),NA,FALSE
49,-135,c(-135, 49),NA,FALSE
49,-134,c(-134, 49),NA,FALSE
49,-133,c(-133, 49),NA,FALSE
49,-132,c(-132, 49),NA,FALSE
49,-131,c(-131, 49),NA,FALSE
49,-130,c(-130, 49),NA,FALSE
49,-129,c(-129, 49),NA,FALSE
49,-128,c(-128, 49),NA,FALSE
49,-127,c(-127, 49),NA,FALSE
49,-126,c(-126, 49),NA,FALSE
49,-125,c(-125, 49),NA,FALSE
49,-124,c(-124, 49),NA,FALSE
49,-123,c(-123, 49),NA,FALSE
49,-122,c(-122, 49),NA,FALSE
49,-121,c(-121, 49),NA,FALSE
49,-120,c(-120, 49),NA,FALSE
49,-119,c(-119, 49),NA,FALSE
49,-118,c(-118, 49),NA,FALSE
49,-117,c(-117, 49),NA,FALSE
49,-116,c(-116, 49),NA,FALSE
49,-115,c(-115, 49),NA,FALSE
49,-114,c(-114, 49),NA,FALSE
49,-113,c(-113, 49),NA,FALSE
49,-112,c(-112, 49),NA,FALSE
49,-111,c(-111, 49),NA,FALSE
49,-110,c(-110, 49),NA,FALSE
49,-109,c(-109, 49),NA,FALSE
49,-108,c(-108, 49),NA,FALSE
49,-107,c(-107, 49),NA,FALSE
49,-106,c(-106, 49),NA,FALSE
49,-105,c(-105, 49),NA,FALSE
49,-104,c(-104, 49),NA,FALSE
49,-103,c(-103, 49),NA,FALSE
49,-102,c(-102, 49),NA,FALSE
49,-101,c(-101, 49),NA,FALSE
49,-100,c(-100, 49),NA,FALSE
49,-99,c(-99, 49),NA,FALSE
49,-98,c(-98, 49),NA,FALSE
49,-97,c(-97, 49),NA,FALSE
49,-96,c(-96, 49),NA,FALSE
49,-95,c(-95, 49),NA,FALSE
49,-94,c(-94, 49),NA,FALSE
49,-93,c(-93, 49),NA,FALSE
49,-92,c(-92, 49),NA,FALSE
49,-91,c(-91, 49),NA,FALSE
49,-90,c(-90, 49),NA,FALSE
49,-89,c(-89, 49),NA,FALSE
49,-88,c(-88, 49),NA,FALSE
49,-87,c(-87, 49),NA,FALSE
49,-86,c(-86, 49),NA,FALSE
49,-85,c(-85, 49),NA,FALSE
49,-84,c(-84, 49),NA,FALSE
49,-83,c(-83, 49),NA,FALSE
49,-82,c(-82, 49),NA,FALSE
49,-81,c(-81, 49),NA,FALSE
49,-80,c(-80, 49),NA,FALSE
49,-79,c(-79, 49),NA,FALSE
49,-78,c(-78, 49),NA,FALSE
49,-77,c(-77, 49),NA,FALSE
49,-76,c(-76, 49),346,TRUE
49,-75,c(-75, 49),346,TRUE
49,-74,c(-74, 49),346,TRUE
49,-73,c(-73, 49),346,TRUE
49,-72,c(-72, 49),346,TRUE
49,-71,c(-71, 49),346,TRUE
49,-70,c(-70, 49),346,TRUE
49,-69,c(-69, 49),346,TRUE
49,-68,c(-68, 49),346,TRUE
49,-67,c(-67, 49),346,TRUE
49,-66,c(-66, 49),346,TRUE
49,-65,c(-65, 49),346,TRUE
49,-64,c(-64, 49),346,TRUE
49,-63,c(-63, 49),346,TRUE
49,-62,c(-62, 49),346,TRUE
49,-61,c(-61, 49),346,TRUE
49,-60,c(-60, 49),346,TRUE
49,-59,c(-59, 49),346,TRUE
49,-58,c(-58, 49),346,TRUE
49,-57,c(-57, 49),346,TRUE
49,-56,c(-56, 49),346,TRUE
49,-55,c(-55, 49),346,TRUE
49,-54,c(-54, 49),346,TRUE
49,-53,c(-53, 49),346,TRUE
49,-52,c(-52, 49),346,TRUE
49,-51,c(-51, 49),346,TRUE
49,-50,c(-50, 49),346,TRUE
49,-49,c(-49, 49),346,TRUE
49,-48,c(-48, 49),346,TRUE
49,-47,c(-47, 49),346,TRUE
49,-46,c(-46, 49),346,TRUE
49,-45,c(-45, 49),346,TRUE
49,-44,c(-44, 49),346,TRUE
49,-43,c(-43, 49),NA,FALSE
49,-42,c(-42, 49),NA,FALSE
49,-41,c(-41, 49),NA,FALSE
49,-40,c(-40, 49),NA,FALSE
49,-39,c(-39, 49),NA,FALSE
49,-38,c(-38, 49),NA,FALSE
49,-37,c(-37, 49),NA,FALSE
49,-36,c(-36, 49),NA,FALSE
49,-35,c(-35, 49),NA,FALSE
49,-34,c(-34, 49),NA,FALSE
49,-33,c(-33, 49),NA,FALSE
49,-32,c(-32, 49),NA,FALSE
49,-31,c(-31, 49),NA,FALSE
49,-30,c(-30, 49),NA,FALSE
49,-29,c(-29, 49),NA,FALSE
49,-28,c(-28, 49),NA,FALSE
49,-27,c(-27, 49),NA,FALSE
49,-26,c(-26, 49),NA,FALSE
49,-25,c(-25, 49),NA,FALSE
49,-24,c(-24, 49),NA,FALSE
49,-23,c(-23, 49),279,TRUE
49,-22,c(-22, 49),279,TRUE
49,-21,c(-21, 49),279,TRUE
49,-20,c(-20, 49),279,TRUE
49,-19,c(-19, 49),279,TRUE
49,-18,c(-18, 49),279,TRUE
49,-17,c(-17, 49),279,TRUE
49,-16,c(-16, 49),279,TRUE
49,-15,c(-15, 49),NA,FALSE
49,-14,c(-14, 49),279,TRUE
49,-13,c(-13, 49),279,TRUE
49,-12,c(-12, 49),279,TRUE
49,-11,c(-11, 49),279,TRUE
49,-10,c(-10, 49),NA,FALSE
49,-9,c(-9, 49),279,TRUE
49,-8,c(-8, 49),NA,FALSE
49,-7,c(-7, 49),NA,FALSE
49,-6,c(-6, 49),NA,FALSE
49,-5,c(-5, 49),NA,FALSE
49,-4,c(-4, 49),NA,FALSE
49,-3,c(-3, 49),NA,FALSE
49,-2,c(-2, 49),NA,FALSE
49,-1,c(-1, 49),286,TRUE
49,0,c(0, 49),NA,FALSE
49,1,c(1, 49),NA,FALSE
49,2,c(2, 49),NA,FALSE
49,3,c(3, 49),250,TRUE
49,4,c(4, 49),NA,FALSE
49,5,c(5, 49),NA,FALSE
49,6,c(6, 49),NA,FALSE
49,7,c(7, 49),NA,FALSE
49,8,c(8, 49),NA,FALSE
49,9,c(9, 49),252,TRUE
49,10,c(10, 49),251,TRUE
49,11,c(11, 49),251,TRUE
49,12,c(12, 49),252,TRUE
49,13,c(13, 49),NA,FALSE
49,14,c(14, 49),NA,FALSE
49,15,c(15, 49),NA,FALSE
49,16,c(16, 49),NA,FALSE
49,17,c(17, 49),NA,FALSE
49,18,c(18, 49),NA,FALSE
49,19,c(19, 49),NA,FALSE
49,20,c(20, 49),NA,FALSE
49,21,c(21, 49),NA,FALSE
49,22,c(22, 49),NA,FALSE
49,23,c(23, 49),NA,FALSE
49,24,c(24, 49),NA,FALSE
49,25,c(25, 49),NA,FALSE
49,26,c(26, 49),NA,FALSE
49,27,c(27, 49),NA,FALSE
49,28,c(28, 49),NA,FALSE
49,29,c(29, 49),NA,FALSE
49,30,c(30, 49),NA,FALSE
49,31,c(31, 49),105,TRUE
49,32,c(32, 49),105,TRUE
49,33,c(33, 49),105,TRUE
49,34,c(34, 49),105,TRUE
49,35,c(35, 49),NA,FALSE
49,36,c(36, 49),NA,FALSE
49,37,c(37, 49),NA,FALSE
49,38,c(38, 49),NA,FALSE
49,39,c(39, 49),NA,FALSE
49,40,c(40, 49),NA,FALSE
49,41,c(41, 49),NA,FALSE
49,42,c(42, 49),NA,FALSE
49,43,c(43, 49),NA,FALSE
49,44,c(44, 49),NA,FALSE
49,45,c(45, 49),NA,FALSE
49,46,c(46, 49),NA,FALSE
49,47,c(47, 49),NA,FALSE
49,48,c(48, 49),NA,FALSE
49,49,c(49, 49),NA,FALSE
49,50,c(50, 49),NA,FALSE
49,51,c(51, 49),NA,FALSE
49,52,c(52, 49),NA,FALSE
49,53,c(53, 49),NA,FALSE
49,54,c(54, 49),NA,FALSE
49,55,c(55, 49),116,TRUE
49,56,c(56, 49),116,TRUE
49,57,c(57, 49),116,TRUE
49,58,c(58, 49),NA,FALSE
49,59,c(59, 49),NA,FALSE
49,60,c(60, 49),NA,FALSE
49,61,c(61, 49),18,TRUE
49,62,c(62, 49),NA,FALSE
49,63,c(63, 49),NA,FALSE
49,64,c(64, 49),NA,FALSE
49,65,c(65, 49),NA,FALSE
49,66,c(66, 49),NA,FALSE
49,67,c(67, 49),NA,FALSE
49,68,c(68, 49),NA,FALSE
49,69,c(69, 49),NA,FALSE
49,70,c(70, 49),NA,FALSE
49,71,c(71, 49),NA,FALSE
49,72,c(72, 49),NA,FALSE
49,73,c(73, 49),NA,FALSE
49,74,c(74, 49),NA,FALSE
49,75,c(75, 49),NA,FALSE
49,76,c(76, 49),NA,FALSE
49,77,c(77, 49),NA,FALSE
49,78,c(78, 49),NA,FALSE
49,79,c(79, 49),NA,FALSE
49,80,c(80, 49),NA,FALSE
49,81,c(81, 49),NA,FALSE
49,82,c(82, 49),NA,FALSE
49,83,c(83, 49),NA,FALSE
49,84,c(84, 49),NA,FALSE
49,85,c(85, 49),NA,FALSE
49,86,c(86, 49),NA,FALSE
49,87,c(87, 49),NA,FALSE
49,88,c(88, 49),NA,FALSE
49,89,c(89, 49),NA,FALSE
49,90,c(90, 49),NA,FALSE
49,91,c(91, 49),NA,FALSE
49,92,c(92, 49),NA,FALSE
49,93,c(93, 49),NA,FALSE
49,94,c(94, 49),NA,FALSE
49,95,c(95, 49),NA,FALSE
49,96,c(96, 49),NA,FALSE
49,97,c(97, 49),NA,FALSE
49,98,c(98, 49),NA,FALSE
49,99,c(99, 49),NA,FALSE
49,100,c(100, 49),NA,FALSE
49,101,c(101, 49),NA,FALSE
49,102,c(102, 49),NA,FALSE
49,103,c(103, 49),NA,FALSE
49,104,c(104, 49),NA,FALSE
49,105,c(105, 49),NA,FALSE
49,106,c(106, 49),NA,FALSE
49,107,c(107, 49),NA,FALSE
49,108,c(108, 49),NA,FALSE
49,109,c(109, 49),NA,FALSE
49,110,c(110, 49),NA,FALSE
49,111,c(111, 49),NA,FALSE
49,112,c(112, 49),NA,FALSE
49,113,c(113, 49),NA,FALSE
49,114,c(114, 49),NA,FALSE
49,115,c(115, 49),NA,FALSE
49,116,c(116, 49),NA,FALSE
49,117,c(117, 49),NA,FALSE
49,118,c(118, 49),NA,FALSE
49,119,c(119, 49),NA,FALSE
49,120,c(120, 49),NA,FALSE
49,121,c(121, 49),NA,FALSE
49,122,c(122, 49),NA,FALSE
49,123,c(123, 49),NA,FALSE
49,124,c(124, 49),NA,FALSE
49,125,c(125, 49),NA,FALSE
49,126,c(126, 49),NA,FALSE
49,127,c(127, 49),NA,FALSE
49,128,c(128, 49),NA,FALSE
49,129,c(129, 49),NA,FALSE
49,130,c(130, 49),NA,FALSE
49,131,c(131, 49),NA,FALSE
49,132,c(132, 49),NA,FALSE
49,133,c(133, 49),NA,FALSE
49,134,c(134, 49),NA,FALSE
49,135,c(135, 49),NA,FALSE
49,136,c(136, 49),NA,FALSE
49,137,c(137, 49),NA,FALSE
49,138,c(138, 49),NA,FALSE
49,139,c(139, 49),NA,FALSE
49,140,c(140, 49),NA,FALSE
49,141,c(141, 49),NA,FALSE
49,142,c(142, 49),NA,FALSE
49,143,c(143, 49),NA,FALSE
49,144,c(144, 49),NA,FALSE
49,145,c(145, 49),NA,FALSE
49,146,c(146, 49),NA,FALSE
49,147,c(147, 49),NA,FALSE
49,148,c(148, 49),NA,FALSE
49,149,c(149, 49),NA,FALSE
49,150,c(150, 49),NA,FALSE
49,151,c(151, 49),NA,FALSE
49,152,c(152, 49),NA,FALSE
49,153,c(153, 49),NA,FALSE
49,154,c(154, 49),NA,FALSE
49,155,c(155, 49),NA,FALSE
49,156,c(156, 49),NA,FALSE
49,157,c(157, 49),NA,FALSE
49,158,c(158, 49),NA,FALSE
49,159,c(159, 49),NA,FALSE
49,160,c(160, 49),NA,FALSE
49,161,c(161, 49),NA,FALSE
49,162,c(162, 49),NA,FALSE
49,163,c(163, 49),NA,FALSE
49,164,c(164, 49),NA,FALSE
49,165,c(165, 49),NA,FALSE
49,166,c(166, 49),NA,FALSE
49,167,c(167, 49),NA,FALSE
49,168,c(168, 49),NA,FALSE
49,169,c(169, 49),NA,FALSE
49,170,c(170, 49),NA,FALSE
49,171,c(171, 49),NA,FALSE
49,172,c(172, 49),NA,FALSE
49,173,c(173, 49),NA,FALSE
49,174,c(174, 49),NA,FALSE
49,175,c(175, 49),NA,FALSE
49,176,c(176, 49),NA,FALSE
49,177,c(177, 49),NA,FALSE
49,178,c(178, 49),NA,FALSE
49,179,c(179, 49),NA,FALSE
49,180,c(180, 49),NA,FALSE
50,-180,c(-180, 50),NA,FALSE
50,-179,c(-179, 50),NA,FALSE
50,-178,c(-178, 50),NA,FALSE
50,-177,c(-177, 50),NA,FALSE
50,-176,c(-176, 50),NA,FALSE
50,-175,c(-175, 50),NA,FALSE
50,-174,c(-174, 50),NA,FALSE
50,-173,c(-173, 50),NA,FALSE
50,-172,c(-172, 50),NA,FALSE
50,-171,c(-171, 50),NA,FALSE
50,-170,c(-170, 50),NA,FALSE
50,-169,c(-169, 50),NA,FALSE
50,-168,c(-168, 50),NA,FALSE
50,-167,c(-167, 50),NA,FALSE
50,-166,c(-166, 50),NA,FALSE
50,-165,c(-165, 50),NA,FALSE
50,-164,c(-164, 50),NA,FALSE
50,-163,c(-163, 50),NA,FALSE
50,-162,c(-162, 50),NA,FALSE
50,-161,c(-161, 50),NA,FALSE
50,-160,c(-160, 50),NA,FALSE
50,-159,c(-159, 50),NA,FALSE
50,-158,c(-158, 50),NA,FALSE
50,-157,c(-157, 50),NA,FALSE
50,-156,c(-156, 50),NA,FALSE
50,-155,c(-155, 50),NA,FALSE
50,-154,c(-154, 50),NA,FALSE
50,-153,c(-153, 50),NA,FALSE
50,-152,c(-152, 50),NA,FALSE
50,-151,c(-151, 50),NA,FALSE
50,-150,c(-150, 50),NA,FALSE
50,-149,c(-149, 50),NA,FALSE
50,-148,c(-148, 50),NA,FALSE
50,-147,c(-147, 50),NA,FALSE
50,-146,c(-146, 50),NA,FALSE
50,-145,c(-145, 50),NA,FALSE
50,-144,c(-144, 50),NA,FALSE
50,-143,c(-143, 50),NA,FALSE
50,-142,c(-142, 50),NA,FALSE
50,-141,c(-141, 50),NA,FALSE
50,-140,c(-140, 50),NA,FALSE
50,-139,c(-139, 50),NA,FALSE
50,-138,c(-138, 50),NA,FALSE
50,-137,c(-137, 50),NA,FALSE
50,-136,c(-136, 50),NA,FALSE
50,-135,c(-135, 50),NA,FALSE
50,-134,c(-134, 50),NA,FALSE
50,-133,c(-133, 50),NA,FALSE
50,-132,c(-132, 50),NA,FALSE
50,-131,c(-131, 50),NA,FALSE
50,-130,c(-130, 50),NA,FALSE
50,-129,c(-129, 50),NA,FALSE
50,-128,c(-128, 50),NA,FALSE
50,-127,c(-127, 50),NA,FALSE
50,-126,c(-126, 50),NA,FALSE
50,-125,c(-125, 50),NA,FALSE
50,-124,c(-124, 50),NA,FALSE
50,-123,c(-123, 50),NA,FALSE
50,-122,c(-122, 50),NA,FALSE
50,-121,c(-121, 50),NA,FALSE
50,-120,c(-120, 50),NA,FALSE
50,-119,c(-119, 50),NA,FALSE
50,-118,c(-118, 50),NA,FALSE
50,-117,c(-117, 50),NA,FALSE
50,-116,c(-116, 50),NA,FALSE
50,-115,c(-115, 50),NA,FALSE
50,-114,c(-114, 50),NA,FALSE
50,-113,c(-113, 50),NA,FALSE
50,-112,c(-112, 50),NA,FALSE
50,-111,c(-111, 50),NA,FALSE
50,-110,c(-110, 50),NA,FALSE
